project_id;committer;time;additions;deletions
33;77;1574;40;4
33;78;1578;2;2
33;76;1574;62;27
33;77;1573;0;0
33;77;1573;194;0
33;77;1573;2244;0
33;77;1573;69;0
33;77;1574;1;1
33;77;1570;20;1
33;76;1570;333;15
33;77;1573;30;0
33;76;1570;1;0
33;76;1570;91;2
33;77;1570;972;2
33;79;1569;1;1
33;77;1570;92;2
33;78;1570;63;15
33;79;1569;0;270
33;79;1569;270;0
33;79;1569;4;68
33;79;1569;270;0
33;77;1569;1064;0
33;78;1569;3;1
33;77;1569;0;4335
33;78;1549;0;1
33;78;1569;1;67
33;78;1549;21;18
33;76;1547;5;3
33;78;1548;5;5
33;80;1547;16;15
33;80;1547;10;69
33;78;1547;2;0
33;80;1547;20;33
33;78;1547;4;69
33;79;1569;0;0
33;78;1546;1;1
33;77;1533;0;1
33;78;1546;9;9
33;77;1533;73;43
33;76;1529;3818;263
33;76;1529;0;7
33;78;1529;68;34
33;80;1528;0;2
33;76;1528;0;2
33;78;1529;2;6
33;80;1528;66;38
33;80;1528;51;17
33;76;1528;31;10
33;76;1528;51;16
33;78;1528;51;17
33;76;1527;429;416
33;80;1525;63;12
33;76;1527;13;20
33;78;1522;49;185
33;78;1522;215;106
33;78;1522;1;1
33;78;1522;485;187
33;78;1522;167;142
33;76;1504;38;16
33;78;1522;239;0
33;79;1500;1189;100
33;78;1499;35;9
33;77;1636;245;26
33;76;1622;67;34
33;76;1622;86;76
33;76;1605;35;9
33;78;1619;34;46
33;76;1598;49;1
33;78;1599;749;2
33;78;1546;9;9
33;79;1597;1406;1087
33;78;1595;1356;796
33;79;1597;233;1
33;78;1596;12;406
33;80;1595;24;1
33;80;1595;21;5
33;80;1595;43;6
33;76;1598;3;0
33;76;1595;24;1
33;80;1594;50;25
33;76;1595;43;6
33;76;1594;39;13
33;80;1593;1992;119
33;78;1574;0;24
33;76;1574;25;26
33;78;1574;15;10
33;78;1574;145;7
33;78;1574;1786;19
33;77;1573;92;7
33;76;1572;4;0
33;76;1572;1;0
33;76;1572;774;10
33;80;1595;57;9
33;78;1571;29;18
33;79;1571;1;1
33;76;1571;53;0
33;79;1571;15;48
33;79;1571;1;1
33;76;1571;29;18
33;76;1571;1;1
33;79;1571;77;40
33;80;1571;231;54
33;79;1571;3;3
33;76;1570;20;18
33;78;1570;2;2
33;76;1570;72;37
33;79;1570;299;3
33;78;1570;154;14
33;80;1570;1;11
33;77;1624;41;0
33;77;1624;0;1
33;76;1624;0;1
33;78;1569;115;3
33;80;1624;0;2
33;77;1624;3;0
33;77;1624;1;1
33;76;1623;1;1
33;79;1571;0;0
33;76;1570;2;2
33;76;1622;0;975
33;76;1622;0;0
33;76;1622;975;0
33;76;1622;0;975
33;76;1622;4;5
33;76;1622;0;975
33;76;1622;0;0
33;79;1620;162;34
33;79;1620;278;211
33;79;1620;14;1
33;78;1620;65;14
33;79;1619;990;2
33;79;1619;11;3
33;78;1619;74;201
33;78;1620;111;34
33;76;1619;479;1
33;78;1619;340;1
33;78;1619;26;246
33;78;1619;74;26
33;79;1619;7;655
33;79;1619;63;5
33;76;1619;1;0
33;76;1619;0;183
33;76;1619;1;2
33;76;1619;0;686
33;78;1619;179;38
33;76;1619;869;0
33;76;1619;72;10
33;76;1618;415;263
33;76;1618;21;0
33;76;1619;0;869
33;79;1618;21;0
33;76;1618;0;0
33;76;1618;655;0
33;76;1618;0;655
33;76;1618;1;0
33;78;1618;264;0
33;76;1618;507;11
33;76;1618;6;6
33;78;1598;2;2
33;81;1598;159;0
33;76;1598;1;0
33;81;1598;322;3
33;76;1598;326;41
33;81;1598;73;21
33;79;1598;73;0
33;79;1598;75;22
33;77;1598;41;19
33;81;1598;93;39
33;80;1597;1;1
33;80;1597;1;1
33;76;1622;975;0
33;76;1596;2;2
33;76;1595;0;0
33;76;1595;199;41
33;76;1595;0;0
33;76;1595;0;0
33;76;1595;6;0
33;79;1570;0;2
33;76;1596;22;21
33;76;1595;293;0
33;76;1595;63;0
33;76;1595;6;0
33;76;1595;0;2
33;76;1595;0;1
33;76;1522;0;0
33;82;1522;0;0
33;82;1522;2;0
33;76;1595;0;0
33;76;1595;0;6
33;76;1522;1;0
21;83;3084;232;95
21;83;3084;38;22
21;83;3084;0;0
21;84;3083;60;61
21;84;3083;52;21
21;84;3081;220;719
21;85;3069;103;31
21;85;3069;52;21
21;85;3069;2;2
21;84;3066;102;30
21;85;3066;44;14
21;84;3065;284;263
21;85;3064;68;40
21;83;3062;45;785
21;84;3023;21;155
21;83;3023;33;13
21;83;3023;0;22
21;83;3022;249;258
21;84;3021;114;18
21;85;3021;4;22
21;84;3016;68;25
21;84;3016;1274;70
21;84;3016;107;1358
21;83;3016;16;12
21;84;3015;33;521
21;84;3081;31;7
21;83;3015;555;33
21;83;3016;25;546
21;83;3015;1087;146
21;85;3015;50;32
21;84;3015;50;32
21;83;3015;139;96
21;85;3013;40;10
21;85;3010;58;0
21;83;3015;0;254
21;85;3009;196;28
21;85;3005;76;40
21;85;2254;164;41
21;84;2254;79;41
21;85;3015;3;6
21;84;2252;60;34
21;85;2251;58;34
21;84;2251;168;51
21;84;2251;0;0
21;85;2253;0;7
21;85;2251;650;350
21;84;2248;1;1
21;84;2251;97;66
21;85;2248;11;2
21;85;2248;86;70
21;84;2248;119;123
21;84;2248;39;8
21;83;2398;95;94
21;84;2397;51;52
21;83;2397;25;30
21;84;2396;104;55
21;84;2396;2;6
21;85;2396;51;57
21;84;2396;189;137
21;85;2251;7;0
21;84;2395;229;61
21;85;2396;108;13
21;84;2392;114;16
21;85;2392;57;63
21;83;2395;192;44
21;85;2392;7;0
21;84;2394;58;63
21;85;2392;122;16
21;84;2373;122;16
21;84;2392;122;20
21;85;2371;99;16
21;84;2371;60;16
21;84;2369;14;0
21;85;2369;21;15
21;85;2373;95;6
21;84;2369;2;2
21;84;2369;43;4
21;84;2392;0;0
21;85;2368;14;0
21;85;2368;110;14
21;84;2368;29;9
21;85;2368;203;34
21;83;2367;226;132
21;84;2365;88;43
21;83;2368;1;3
21;84;2365;1;1
21;85;2365;1;1
21;84;2365;18;5
21;84;2365;1;1
21;85;2368;9;1
21;85;2364;15;17
21;84;2364;110;18
21;84;2364;15;17
21;85;2364;15;17
21;85;2365;1;1
21;83;2355;2;2
21;83;2355;10;7
21;83;2350;49;48
21;83;2355;1640;139
21;83;2350;29;19
21;83;2349;141;26
21;84;2349;54;12
21;84;2349;5;17
21;83;2349;80;20
21;83;2349;51;21
21;84;2348;6;2
21;84;2348;26;9
21;86;2348;322;126
21;84;2348;103;152
21;87;2348;6;2
21;83;2348;80;137
21;84;2348;45;20
21;84;2347;76;3
21;87;2347;23;15
21;83;2348;94;2
21;86;2347;3;2
21;84;2347;86;2
21;84;2346;58;19
21;84;2345;90;46
21;83;2345;3;2
21;87;2347;86;2
21;84;2344;146;70
21;83;2344;146;70
21;83;2349;6;2
21;84;2344;222;8
21;85;2342;38;10
21;83;2344;0;32
21;85;2335;37;41
21;85;2332;103;69
21;85;2332;1329;296
21;83;2324;136;26
21;83;2324;4;1
21;85;2332;41;72
21;84;2323;1;36
21;84;2323;405;61
21;84;2323;577;102
21;85;2322;104;39
21;85;2319;97;33
21;84;2319;67;76
21;83;2345;88;45
21;85;2319;403;131
21;85;2324;173;63
21;83;2301;18;18
21;86;2318;429;174
21;87;2318;399;68
21;85;2319;40;36
21;84;2301;39;3
21;83;2301;71;15
21;85;2300;281;101
21;83;2301;39;3
21;84;2300;122;76
21;85;2300;84;24
21;83;2299;127;12
21;83;2299;7;7
21;85;2297;19;49
21;83;2298;6;7
21;83;2297;21;0
21;85;2297;751;215
21;84;2297;19;49
21;85;2297;1359;572
21;86;2296;2403;708
21;85;2297;1359;572
21;84;2273;139;40
21;84;2273;2;2
21;87;2294;53;111
21;83;2273;2;2
21;84;2273;4;2
21;83;2297;4;5
21;84;2273;98;15
21;83;2273;98;15
21;84;2272;389;161
21;84;2272;200;36
21;83;2273;4;2
21;83;2272;113;18
21;83;2271;241;112
21;83;2270;45;41
21;84;2270;746;451
21;83;2270;171;27
21;83;2271;1;1
21;83;2256;1;225
21;83;2256;608;227
21;83;2249;118;108
21;83;2257;80;25
21;84;2395;203;102
21;83;2395;17;14
21;83;2394;174;87
21;84;2395;203;102
21;85;2394;164;150
21;85;2394;0;1
21;85;2393;257;54
21;83;2393;163;152
21;85;2394;363;177
21;83;2390;5;2
21;85;2390;7;10
21;83;2390;2;6
21;83;2390;134;46
21;85;2389;152;89
21;83;2389;160;9
21;83;2395;77;15
21;84;2367;68;57
21;85;2394;41;9
21;85;2367;28;22
21;85;2366;170;10
21;85;2366;544;300
21;84;2366;197;60
21;84;2366;180;63
21;85;2347;59;1
21;84;2347;23;18
21;85;2344;46;19
21;83;2342;134;74
21;83;2343;57;17
21;85;2342;7;5
21;85;2342;62;2
21;83;2389;11;15
21;85;2341;12;20
21;84;2341;618;253
21;83;2341;49;13
21;84;2341;19;23
21;85;2340;345;233
21;87;2325;128;87
21;84;2325;103;127
21;86;2340;1344;1799
21;83;2324;2;0
21;83;2341;19;23
21;83;2324;1;1
21;84;2324;1;1
21;84;2324;39;55
21;84;2323;237;86
21;84;2323;223;8
21;84;2324;2;0
21;85;2323;232;16
21;85;2323;666;488
21;85;2322;4;16
21;87;2323;105;40
21;85;2321;50;22
21;83;2321;33;5
21;85;2319;218;83
21;84;2318;6;10
21;83;2323;39;55
21;84;2318;38;22
21;84;2318;597;453
21;84;2318;1211;519
21;83;2318;7;6
21;83;2318;37;22
21;83;2318;1;0
21;83;2318;65;68
21;87;2317;300;152
21;88;2317;0;1117
21;85;2317;224;183
21;83;2318;4;2
21;86;2317;224;183
21;85;2316;883;368
21;83;2317;89;3
21;87;2316;72;1
21;87;2316;1007;0
21;83;2316;224;183
21;83;2316;1;1
21;85;2316;58;1
21;83;2316;75;17
21;83;2316;268;14
21;86;2316;510;334
21;85;2316;59;0
21;86;2316;4;254
21;87;2346;27;0
21;88;2343;0;242
21;87;2346;23;0
21;89;2342;193;9
21;89;2321;146;18
21;83;2341;508;328
21;87;2320;214;182
21;83;2343;4;12
21;89;2317;285;453
21;85;2318;466;432
21;86;2315;985;1181
21;83;2299;1;0
21;85;2316;105;8
21;83;2299;51;3
21;87;2314;411;7
21;85;2299;629;93
21;83;2299;410;413
21;83;2294;171;132
21;85;2299;9;0
21;83;2292;185;126
21;83;1609;188;19
21;83;1577;228;11
21;87;1575;32;20
21;83;1622;59;5
21;89;1622;2;777
21;86;1622;99;76
21;83;1622;99;76
21;89;1621;1132;18
21;89;1621;417;93
21;86;1622;62;1
21;83;1531;218;29
21;83;1531;316;186
21;86;1652;5;4
21;87;1651;198;64
21;86;1622;1350;47
21;86;1652;140;143
21;89;1651;287;121
21;83;1648;23;21
21;83;1648;204;0
21;89;1651;117;122
21;83;2299;2;777
21;86;1648;72;0
21;83;1648;3;126
21;88;1648;72;0
21;87;1647;0;1
21;84;1648;11;0
21;84;1648;0;0
21;87;1630;1;0
21;84;1648;1;1
21;84;1574;54;10
21;84;1580;153;0
21;87;1630;1;0
21;84;1626;278;9
21;83;1572;9;1
21;84;1574;59;0
21;83;1572;9;0
21;83;1572;72;0
21;83;1601;0;81
21;83;1504;228;0
21;84;1573;57;4
21;83;1600;76;0
21;83;1505;74;6
21;83;1596;2;1
21;83;1596;4;0
15;90;3023;206;23
15;91;3023;24;0
15;91;3023;82;55
15;91;3021;95;18
15;92;3020;30;0
15;92;3020;440;81
15;92;3020;47;53
15;90;3016;7;1
15;90;3017;35;6
15;90;3016;6;0
15;91;3015;61;9
15;90;3016;38263;1444
15;90;3016;440;81
15;91;3014;43;8
15;91;3013;30;5
15;91;3013;203;16
15;92;3000;5;2
15;92;2255;36906;1026
15;92;2255;36906;1026
15;92;2255;74;39
15;93;2254;15;5
15;92;2255;55;5
15;93;2254;2756;741
15;92;2254;0;0
15;92;2253;19;34
15;92;2253;1914;620
15;92;2253;99;77
15;90;3017;48;7
15;92;2252;1;4
15;92;2253;1;13
15;92;2251;23;17
15;92;2251;0;0
15;92;2252;1;1
15;92;2250;20;7
15;94;2251;9;9
15;92;2250;55;20
15;92;2250;67;34
15;92;2252;26;8
15;92;2250;2;8
15;92;2250;5;4
15;92;2250;80;5
15;92;2249;6;5
15;92;2249;6;2
15;92;3020;82;55
15;92;2249;6;0
15;94;2250;20;7
15;92;2249;209;41
15;92;3000;36961;1031
15;90;2249;18;0
15;90;2249;808;55
15;92;2249;16;11
15;93;2247;40;0
15;92;2247;9;1
15;92;2247;569;242
15;91;2245;1;1
15;91;2244;0;18
15;92;2398;71;10
15;92;2397;502;236
15;92;2248;657;143
15;92;2393;967;59
15;90;2393;2;0
15;91;2247;106;0
15;90;2392;3;174
15;92;2392;967;59
15;95;2392;1046;151
15;90;2392;127;37
15;90;2392;159;4
15;92;2392;2;1
15;90;2392;237;0
15;94;2392;467;7
15;92;2392;7;0
15;94;2392;159;4
15;94;2392;3;5
15;92;2392;0;3
15;90;2392;331;111
15;93;2391;15;8
15;94;2390;6;3
15;96;2390;73;30
15;96;2390;0;0
15;96;2390;14;1
15;92;2390;9;4
15;96;2390;17;3
15;94;2391;298;0
15;93;2390;10;29
15;93;2390;112;0
15;92;2390;71;2
15;94;2390;37;27
15;96;2390;6;29
15;94;2390;50;34
15;93;2390;102;0
15;96;2390;39;0
15;92;2390;18;17
15;94;2389;6919;143
15;96;2389;28;7
15;92;2389;32;17
15;96;2389;16;2
15;96;2389;56;0
15;92;2389;8;8
15;92;2388;15;11
15;90;2388;5;0
15;92;2388;6715;77
15;94;2388;6;11
15;96;2389;112;0
15;90;2388;6318;35
15;96;2388;21;0
15;94;2388;1;6
15;96;2388;9445;1631
15;92;2378;91;22
15;92;2376;102;31
15;93;2375;127;0
15;92;2366;6181;1
15;92;2366;1;1
15;92;2366;10;10
15;91;2364;2;2
15;90;2365;1;1
15;91;2364;35;0
15;90;2364;1190;269
15;91;2363;170;19
15;91;2362;368;12
15;91;2361;335;161
15;92;2350;12;3
15;90;2361;46;18
15;92;2350;39;75
15;92;2349;72;2
15;92;2349;124;21
15;92;2349;216;6
15;93;2345;102;9
15;93;2344;237;159
15;92;2341;151;153
15;91;2342;207;41
15;92;2340;10;8
15;91;2339;27;17
15;91;2339;1543;1276
15;91;2339;25;24
15;92;2328;32;0
15;92;2328;190;114
15;92;2328;32;0
15;92;2328;33;7
15;92;2328;30;3
15;92;2328;8;10
15;92;2328;123;98
15;92;2327;1333;1174
15;90;2327;14;0
15;90;2327;14;0
15;92;2327;637;85
15;92;2327;82;60
15;92;2327;1;1
15;90;2327;623;85
15;94;2340;80;2
15;90;2326;141;112
15;90;2327;1685;338
15;92;2326;1053;1053
15;92;2325;29;6
15;92;2327;207;44
15;92;2325;44;43
15;92;2322;22;128
15;92;2325;0;50
15;91;2319;379;254
15;92;2320;1673;219
15;96;2321;401;47
15;91;2317;32;4
15;91;2317;5;5
15;92;2322;22;128
15;91;2316;7;8
15;91;2316;62;53
15;91;2316;6;0
15;92;2300;163;25
15;92;2299;1464;215
15;92;2299;70;3
15;92;2299;143;68
15;96;2298;38;38
15;92;2297;51;2
15;96;2297;2;2
15;96;2297;49;0
15;92;2279;78;9
15;94;2279;78;9
15;92;2278;9;3
15;92;2278;3;0
15;92;2278;703;9
15;94;2276;9;3
15;92;2276;17;64
15;92;2275;27;26
15;92;2275;1;0
15;92;2275;61;61
15;92;2275;135;10
15;92;2274;316;103
15;92;2252;105;1
15;96;2251;25;6
15;96;2251;2;0
15;92;2247;11;54
15;96;2394;5;0
15;96;2393;11;0
15;96;2393;27;0
15;96;2392;1;1
15;96;2390;5;1
15;96;2390;6277;2845
15;93;2368;70;7
15;91;2317;1;1
15;92;2329;20;20
15;93;2367;1;2
15;92;2329;20;20
15;92;2329;419;64
15;92;2329;0;0
15;92;2329;72;4
15;92;2328;2;2
15;92;2328;12;2
15;92;2326;22;14
15;92;2327;143;20
15;92;2326;35;32
15;92;2325;147;4
15;92;2325;0;0
15;92;2325;1;1
15;92;2325;469;159
15;92;2325;13;5
15;92;2325;31;16
15;92;2325;30;15
15;92;2324;38;15
15;93;2368;0;2
15;92;2321;503;423
15;92;2321;0;0
15;92;2321;50;25
15;92;2322;331;136
15;92;2320;10;0
15;92;2320;0;11
15;92;2320;220;126
15;92;2320;43;15
15;92;2319;195;261
15;92;2317;63;3
15;92;2317;0;0
15;92;2317;12;2
15;92;2317;57;7
15;92;2312;3852;2850
15;92;2312;302;63
15;92;2264;2;0
15;92;2264;0;2
15;92;2263;223;207
15;92;2263;223;205
15;92;2262;320;105
15;92;2324;77;8
15;92;2249;2;1
15;92;2235;196;71
15;92;2236;2296;2405
15;92;2312;92;29
15;92;2333;1;1
15;92;2333;469;13
15;92;2332;12;31
15;97;2362;36;0
15;92;2332;2;1
15;92;2264;4;0
15;92;2264;8;31
15;92;2258;226;111
15;92;2257;135;159
15;92;2257;45;72
15;92;2253;71;13
15;92;2252;273;131
15;98;2390;367;306
15;98;2390;1;0
15;92;2390;367;306
15;92;2386;141;170
15;92;2385;157;99
15;97;2369;1;0
15;97;2369;204;0
15;90;2339;98;55
15;90;2335;14546;619
15;92;2333;14;17
15;90;2339;7;0
15;90;2335;91;50
15;92;2325;274;6
15;92;2325;48;22
15;92;2324;242;0
15;94;2324;242;0
15;92;2321;14088;624
15;92;2298;49;78
15;92;2299;54;9
15;92;2298;112;42
15;94;2298;18;1
15;94;2297;0;73
15;94;2297;3;4
15;94;2297;30;2
15;92;2297;66;19
15;94;2296;8952;9344
15;94;2293;13135;129
15;92;2296;142;534
15;92;2293;735;18
15;94;2293;453;51
15;94;2293;33;18
15;92;2292;8810;8810
15;99;2288;11;11
15;99;2288;8799;8799
15;92;2387;96;64
15;92;2284;7;3
15;92;2279;10;0
15;92;2279;80;73
15;92;2279;107;7
15;92;2278;12644;12644
15;99;2278;11804;11804
15;99;2277;840;840
15;92;2277;888;878
15;99;2277;43;3
15;92;2277;203;16
15;99;2277;840;840
15;99;2277;845;875
15;92;2274;104;25
15;92;2273;4;2
15;92;2273;12609;2
15;92;2253;200;0
15;92;2254;200;0
15;99;2252;840;840
15;99;2252;12607;1
15;99;2248;2;1
15;90;2391;12;5
15;92;2394;76;10
15;90;2389;66;7
15;90;2389;2091;95
15;94;2293;702;0
15;90;2388;484;63
15;92;2377;1;1
15;92;2376;133;12
15;92;2377;43;28
15;92;1623;200;0
15;92;1623;200;0
15;92;1623;0;200
15;94;1622;333;48
15;92;1622;21;10
15;92;1622;11;2
15;92;1621;0;0
15;92;1604;71;12
15;92;1604;48;2
15;92;1603;7;7
15;92;1603;51;0
15;92;1597;0;40
15;94;1597;0;40
15;92;1600;125;16
15;94;1597;20;0
15;90;2389;17;5
15;92;1597;20;0
15;94;1597;20;0
15;92;1597;1103;65
15;92;2387;0;0
15;92;1597;552;0
15;92;1582;41;16
15;92;1582;87;71
15;90;1576;1057;60
15;94;1527;84;0
15;94;1529;468;0
15;90;1577;552;0
15;90;1505;63;1
15;90;1504;160;0
15;90;1504;790;9
15;90;1504;339;1
15;100;1504;160;0
15;99;1504;4;4
15;90;1504;13;13
15;90;1504;40;0
15;90;1504;24;0
15;99;1504;172;0
15;99;1504;1;1
15;90;1504;25;1
15;90;1504;195;0
15;90;1502;167;0
15;90;1503;4;4
15;90;1502;367;9
15;90;1502;129;1
15;100;1501;4;0
15;100;1501;125;1
15;99;1501;129;0
15;90;1501;72;9
15;90;1501;6;7
15;100;1500;50;0
15;100;1500;14;0
15;100;1500;288;1
15;99;1500;38;0
15;90;1647;240;3
15;99;1504;166;0
15;90;1644;121;137
15;90;1647;1;3
15;90;1620;255;0
15;92;1597;20;0
15;101;1620;2;2
15;102;1579;264;12
15;102;1578;275;0
15;90;1579;264;12
15;90;1578;275;0
15;102;1577;13;4
15;90;1577;13;4
15;102;1577;0;102
15;90;1576;232;1
15;90;1576;0;0
15;102;1576;12;12
15;102;1576;14;12
15;102;1576;24;27
15;90;1574;2124;0
15;90;1574;10;2
15;103;1627;2124;0
15;90;1579;6;6
15;90;1578;1;1
15;90;1578;2;103
15;90;1578;103;0
15;90;1578;103;0
15;92;1620;2;2
15;103;1627;0;0
15;91;2315;349;6
15;90;1576;132;0
20;104;2298;0;0
20;105;2288;14;1
20;105;2269;18;7
20;105;2288;14;1
20;105;2268;18;7
20;106;2245;0;0
20;106;2245;1;1
20;106;2245;0;0
20;106;2243;1;0
20;105;2245;0;0
20;106;2243;0;0
20;105;2245;0;0
20;105;2243;45;34
20;105;2396;45;34
20;105;2243;0;0
20;105;2389;1;51
20;105;2389;89;234
20;105;2389;1;1
20;105;2389;208;237
20;105;2374;33;2
20;105;2389;0;50
20;105;2368;19;25
20;105;2370;86;1
20;105;2345;15;7
20;105;2368;19;25
20;107;2367;5;2
20;105;2345;44;29
20;107;2345;24;6
20;105;2344;6;8
20;107;2343;22;104
20;105;2344;6;8
20;107;2343;3;3
20;107;2343;20;27
20;107;2343;19;101
20;105;2343;20;27
20;105;2343;20;27
20;107;2343;65;16
20;107;2343;97;29
20;105;2343;99;31
20;107;2343;33;13
20;108;2342;154;107
20;105;2343;99;31
20;108;2342;0;0
20;107;2342;32;8
20;105;2345;34;29
20;107;2339;117;48
20;107;2339;2;0
20;109;2341;0;0
20;105;2339;37;59
20;107;2339;612;275
20;105;2339;37;59
20;108;2339;1;2
20;107;2339;29;0
20;107;2338;66;62
20;107;2340;5;2
20;104;2337;0;0
20;108;2337;1;1
20;104;2337;0;0
20;104;2337;0;0
20;104;2337;0;0
20;107;2336;1;1
20;104;2337;0;0
20;104;2337;0;0
20;108;2323;0;0
20;107;2338;1;0
20;105;2302;122;206
20;105;2302;532;211
20;105;2302;110;191
20;105;2293;2;1
20;107;2335;44;10
20;105;2292;424;19
20;106;2292;6;0
20;105;2293;12;15
20;105;2292;2;1
20;104;2337;0;0
20;106;2292;22;5
20;106;2292;308;17
20;106;2292;550;125
20;105;2291;11;9
20;105;2291;41;6
20;105;2291;0;0
20;109;2291;2;2
20;105;2291;5;6
20;107;2291;3;3
20;109;2290;39;4
20;105;2290;143;85
20;109;2290;58;60
20;109;2291;2;2
20;107;2290;54;8
20;107;2289;5;53
20;109;2290;39;4
20;107;2290;54;8
20;109;2289;41;5
20;109;2289;41;5
20;107;2289;8;52
20;107;2289;14;5
20;107;2289;33;18
20;107;2289;37;5
20;107;2289;3000;848
20;105;2289;6;3
20;105;2289;344;32
20;105;2289;233;28
20;107;2289;1;0
20;109;2289;20;5
20;108;2269;1241;212
20;109;2269;78;5
20;105;2269;111;4
20;109;2268;146;31
20;105;2268;23;5
20;105;2268;23;5
20;106;2265;507;84
20;109;2265;143;43
20;106;2265;93;2
20;109;2265;1981;625
20;107;2289;14;5
20;109;2265;1;0
20;105;2265;143;43
20;105;2265;1982;625
20;105;2265;368;48
20;109;2265;1;1
20;105;2248;81;10
20;105;2375;3;0
20;109;2271;11;9
20;105;2373;4;7
20;105;2248;37;0
20;105;2368;14;22
20;108;2269;1;1
20;106;2369;4;7
20;105;2366;211;91
20;105;2366;123;33
20;108;2360;111;4
20;105;2367;4;4
20;105;2363;88;58
20;105;2345;499;30
20;105;2347;24;22
20;109;2342;28;0
20;105;2345;499;30
20;109;2342;51;11
20;109;2341;0;8
20;107;2341;44;64
20;105;2339;95;49
20;105;2338;420;318
20;109;2340;35;4
20;109;2341;43;11
20;109;2338;194;2
20;105;2338;31;15
20;105;2347;24;22
20;109;2338;69;59
20;105;2338;42;23
20;105;2338;71;45
20;110;2336;2449;905
20;105;2338;31;19
20;110;2336;416;311
20;107;2336;13;12
20;105;2327;341;87
20;105;2327;37;19
20;105;2326;34;26
20;105;2320;34;24
20;107;2323;61;55
20;105;2320;42;16
20;105;2317;194;2
20;110;2336;2;0
20;105;2302;463;96
20;105;2302;139;36
20;105;2320;3;3
20;106;2298;146;50
20;106;2296;179;11
20;109;2295;138;60
20;105;2296;179;11
20;106;2320;27;18
20;105;2293;138;60
20;106;2316;7;6
20;109;2291;244;308
20;105;2292;139;54
20;105;2276;245;309
20;105;2276;127;247
20;105;2274;280;70
20;105;2274;1;1
20;105;2274;139;73
20;106;2274;25;35
20;109;2271;1;1
20;109;2271;144;15
20;107;2271;6;2
20;105;2292;0;7
20;109;2271;1;1
20;105;2271;620;168
20;109;2291;1;2
20;105;2271;711;474
20;107;2271;112;21
20;107;2271;106;19
20;107;2270;3;4
20;109;2271;144;15
20;107;2270;70;17
20;105;2270;111;38
20;107;2270;1;1
20;107;2270;17;5
20;106;2270;118;61
20;105;2269;138;104
20;105;2269;90;57
20;107;2269;52;10
20;105;2270;28;20
20;109;2269;1;1
20;109;2268;694;505
20;105;2268;310;36
20;109;2268;0;1
20;106;2268;231;86
20;109;2268;64;44
20;107;2269;2;3
20;109;2268;95;547
20;107;2267;6;2
20;109;2268;7;3
20;106;2268;339;25
20;105;2266;67;31
20;106;2266;270;76
20;105;2266;46;16
20;107;2268;1;1
20;105;2266;21;15
20;109;2265;374;143
20;109;2265;1691;313
20;105;2266;29;45
20;105;2268;60;42
20;108;2262;1484;358
20;108;2256;2;2
20;109;2265;11;5
20;105;2251;35;21
20;105;2254;374;143
20;105;2391;20;23
20;106;2377;38;24
20;105;2251;81;29
20;105;2374;106;30
20;105;2391;185;93
20;105;2251;1;1
20;105;2374;422;99
20;106;2374;182;87
20;107;2369;11;5
20;105;2370;117;37
20;105;2366;22;31
20;107;2368;103;35
20;106;2366;22;31
20;105;2364;173;29
20;105;2371;1;1
20;105;2361;141;44
20;105;2348;1192;294
20;106;2364;173;29
20;106;2348;112;65
20;109;2344;0;1
20;105;2346;165;57
20;105;2342;769;263
20;108;2342;6;0
20;109;2343;301;83
20;108;2341;0;0
20;105;2342;255;43
20;105;2339;1;1
20;109;2344;1;0
20;108;2339;3555;780
20;110;2338;424;31
20;108;2339;4;3
20;105;2339;64;9
20;105;2350;141;44
20;108;2339;9;1
20;105;2339;29;6
20;105;2337;103;36
20;107;2329;94;1
20;107;2334;129;21
20;105;2322;163;25
20;109;2337;523;70
20;107;2327;25;20
20;107;2335;109;42
20;106;2295;219;51
20;106;2295;12;49
20;106;2295;134;46
20;107;2295;1239;156
20;105;2294;219;51
20;107;2295;11;4
20;105;2294;141;191
20;107;2294;198;39
20;107;2294;204;39
20;107;2294;0;0
20;109;2336;11;13
20;105;2317;129;68
20;107;2294;3;9
20;107;2294;21;12
20;107;2293;130;13
20;107;2294;0;2
20;109;2293;13;15
20;107;2292;18;14
20;107;2294;0;2
20;109;2292;19;9
20;105;2290;587;22
20;109;2290;871;241
20;109;2290;0;5
20;105;2290;72;39
20;109;2289;24;4
20;109;2290;3;0
20;107;2287;49;8
20;105;2255;180;10
20;105;1606;374;5
20;105;1654;58;32
20;105;1582;577;86
20;105;1583;0;0
20;107;2285;23;20
20;105;1558;199;23
20;105;1582;113;37
20;105;1556;1;1
20;105;1556;25;25
20;105;1556;197;15
20;105;1556;2;2
20;106;1556;121;16
20;106;1552;1034;392
20;105;1605;295;156
20;107;1644;295;156
20;105;2290;0;0
20;109;1600;3;4
20;105;1599;11;5
20;105;1605;133;74
20;109;1598;4;4
20;109;1596;17;5
20;105;1598;154;80
20;109;1595;1;1
20;109;1595;15;32
20;107;1595;8;13
20;109;1595;27;27
20;107;1595;8;13
20;105;1593;9;20
20;105;1593;9;20
20;105;1553;93;135
20;105;1553;87;132
20;105;1550;6;3
20;105;1549;3;3
20;105;1549;480;48
20;105;1549;293;15
20;105;1534;111;40
20;105;1546;187;33
20;105;1534;129;34
